iter	RMSE
3219	6096.168257
3220	6095.703266
3221	6095.098803
3222	6094.92812
3223	6094.67515
3224	6094.252424
3225	6093.862583
3226	6093.328799
3227	6093.226394
3228	6092.857832
3229	6091.055843
3230	6090.296413
3231	6089.162606
3232	6088.806051
3233	6088.481643
3234	6088.061819
3235	6087.688593
3236	6087.409354
3237	6086.937475
3238	6086.331428
3239	6085.987507
3240	6085.477624
3241	6085.04205
3242	6084.544374
3243	6084.2412
3244	6083.674808
3245	6082.900965
3246	6082.142293
3247	6081.845189
3248	6081.570735
3249	6081.36097
3250	6080.855692
3251	6080.212789
3252	6079.886527
3253	6079.247838
3254	6078.808456
3255	6078.369864
3256	6078.137194
3257	6077.539008
3258	6076.956988
3259	6076.65309
3260	6076.169087
3261	6075.810773
3262	6075.489813
3263	6075.064186
3264	6074.766399
3265	6074.369003
3266	6073.363392
3267	6072.877757
3268	6072.451948
3269	6072.185296
3270	6071.697587
3271	6070.710366
3272	6070.148274
3273	6068.054974
3274	6067.556415
3275	6067.193631
3276	6067.05583
3277	6066.694904
3278	6066.207201
3279	6065.94254
3280	6065.607366
3281	6065.268541
3282	6064.573789
3283	6064.144318
3284	6063.669977
3285	6063.02179
3286	6062.554942
3287	6062.1529
3288	6061.790129
3289	6061.376318
3290	6060.89823
3291	6060.470982
3292	6060.22917
3293	6059.982827
3294	6059.492179
3295	6058.887965
3296	6058.500947
3297	6057.755374
3298	6057.208263
3299	6056.684952
3300	6056.314796
3301	6055.861209
3302	6055.670971
3303	6055.370998
3304	6055.014611
3305	6054.553588
3306	6053.997894
3307	6053.779656
3308	6053.266213
3309	6053.048046
3310	6052.824118
3311	6052.533218
3312	6052.285927
3313	6051.99087
3314	6051.635422
3315	6050.731879
3316	6050.253521
3317	6049.773614
3318	6049.233931
3319	6048.996367
3320	6048.661215
3321	6048.355626
3322	6047.914884
3323	6047.541825
3324	6046.807626
3325	6046.640247
3326	6046.176589
3327	6045.900111
3328	6045.394802
3329	6045.04888
3330	6044.578426
3331	6044.026874
3332	6043.523241
3333	6043.149344
3334	6042.116673
3335	6041.924911
3336	6041.530607
3337	6041.231212
3338	6040.537227
3339	6039.853687
3340	6039.694232
3341	6039.235414
3342	6039.120865
3343	6038.961006
3344	6038.164611
3345	6037.374714
3346	6037.020193
3347	6036.648433
3348	6036.520483
3349	6036.221532
3350	6035.761283
3351	6035.506678
3352	6034.994507
3353	6034.687301
3354	6034.419586
3355	6033.864644
3356	6033.419888
3357	6032.75522
3358	6032.507944
3359	6031.81678
3360	6031.482174
3361	6031.100569
3362	6030.745375
3363	6030.234793
3364	6029.844017
3365	6029.548546
3366	6029.007813
3367	6028.722853
3368	6028.052239
3369	6027.362112
3370	6027.133523
3371	6026.490489
3372	6025.657281
3373	6025.055363
3374	6024.621398
3375	6024.475326
3376	6024.112903
3377	6023.588997
3378	6022.863182
3379	6022.249112
3380	6021.929826
3381	6021.05611
3382	6020.846799
3383	6019.984428
3384	6019.743062
3385	6019.566014
3386	6019.274768
3387	6018.600328
3388	6018.159962
3389	6017.820578
3390	6017.754565
3391	6017.397045
3392	6017.010435
3393	6016.872633
3394	6016.61248
3395	6016.376357
3396	6016.140231
3397	6015.897144
3398	6015.654426
3399	6015.442701
3400	6015.20234
3401	6015.013602
3402	6014.544342
3403	6014.262391
3404	6014.017518
3405	6013.444546
3406	6013.116198
3407	6012.616104
3408	6012.183186
3409	6011.958492
3410	6011.594183
3411	6011.194739
3412	6010.804207
3413	6010.442991
3414	6009.775867
3415	6009.507198
3416	6008.952461
3417	6008.884928
3418	6008.380677
3419	6007.892988
3420	6007.605484
3421	6006.836949
3422	6006.727554
3423	6005.919878
3424	6005.436565
3425	6005.328185
3426	6004.937339
3427	6004.345945
3428	6003.977979
3429	6003.613597
3430	6003.054911
3431	6002.829858
3432	6002.597668
3433	6001.966622
3434	6001.541728
3435	6001.273844
3436	6000.762779
3437	6000.517982
3438	5999.894929
3439	5999.63908
3440	5999.346941
3441	5999.026257
3442	5998.783778
3443	5998.384589
3444	5998.021007
3445	5997.236014
3446	5997.005822
3447	5996.691536
3448	5996.47962
3449	5996.154802
3450	5995.787539
3451	5995.304269
3452	5994.90246
3453	5994.435864
3454	5994.271754
3455	5994.067953
3456	5994.007494
3457	5993.731826
3458	5993.490771
3459	5993.284751
3460	5992.776888
3461	5992.394983
3462	5992.250827
3463	5991.707604
3464	5990.993719
3465	5989.952624
3466	5989.488911
3467	5988.76129
3468	5987.768689
3469	5987.106011
3470	5986.978916
3471	5986.325477
3472	5985.925104
3473	5985.224933
3474	5984.923419
3475	5984.136725
3476	5983.873084
3477	5982.679975
3478	5982.423413
3479	5981.640021
3480	5981.445266
3481	5981.33091
3482	5981.052392
3483	5980.689181
3484	5980.553128
3485	5980.121048
3486	5979.663301
3487	5978.856603
3488	5978.438042
3489	5977.916093
3490	5977.352772
3491	5977.062048
3492	5976.745048
3493	5976.208522
3494	5975.535855
3495	5975.215262
3496	5974.820292
3497	5974.585407
3498	5974.358255
3499	5973.904437
3500	5973.752678
3501	5973.47474
3502	5972.557621
3503	5972.084486
3504	5972.07118
3505	5971.634836
3506	5971.228991
3507	5970.5819
3508	5969.937866
3509	5969.416402
3510	5969.082868
3511	5968.844803
3512	5968.445317
3513	5967.996582
3514	5967.163635
3515	5966.772123
3516	5966.275643
3517	5966.064274
3518	5965.506127
3519	5965.224082
3520	5965.098882
3521	5964.751174
3522	5964.332928
3523	5962.914676
3524	5962.370517
3525	5961.979722
3526	5961.644086
3527	5961.155353
3528	5960.613296
3529	5960.237519
3530	5959.913133
3531	5959.563131
3532	5959.301838
3533	5958.642635
3534	5958.321827
3535	5958.108481
3536	5957.890573
3537	5957.252289
3538	5957.01417
3539	5956.730112
3540	5956.349332
3541	5955.685562
3542	5955.283871
3543	5954.793564
3544	5954.255301
3545	5953.605611
3546	5953.243587
3547	5952.446986
3548	5952.286443
3549	5951.674357
3550	5951.516252
3551	5951.011837
3552	5950.729003
3553	5950.568859
3554	5950.256763
3555	5949.911902
3556	5949.450272
3557	5949.111434
3558	5948.654994
3559	5948.152403
3560	5948.092614
3561	5947.514457
3562	5947.108547
3563	5946.801918
3564	5946.076324
3565	5945.52893
3566	5945.252053
3567	5944.962963
3568	5944.552064
3569	5944.238634
3570	5943.670546
3571	5943.507521
3572	5943.168112
3573	5942.804738
3574	5942.547989
3575	5942.182242
3576	5941.770051
3577	5941.300156
3578	5940.233035
3579	5939.94018
3580	5939.257995
3581	5938.846531
3582	5938.534658
3583	5938.260499
3584	5938.136257
3585	5937.687309
3586	5937.164635
3587	5937.048023
3588	5936.432653
3589	5935.83765
3590	5935.532442
3591	5935.354463
3592	5934.748159
3593	5934.734979
3594	5934.433601
3595	5933.973043
3596	5933.446309
3597	5932.982408
3598	5932.725297
3599	5932.266795
3600	5931.739235
3601	5931.582131
3602	5931.166206
3603	5931.094075
3604	5930.72808
3605	5930.399721
3606	5929.98488
3607	5929.59394
3608	5929.252207
3609	5928.837303
3610	5928.205123
3611	5927.579999
3612	5927.067869
3613	5926.700858
3614	5926.275557
3615	5926.100392
3616	5925.516915
3617	5925.293381
3618	5925.125213
3619	5924.642534
3620	5924.099507
3621	5923.468004
3622	5922.794047
3623	5922.294681
3624	5922.007029
3625	5921.626738
3626	5921.284449
3627	5921.098773
3628	5920.625645
3629	5920.435786
3630	5919.928807
3631	5919.733446
3632	5919.421594
3633	5918.903589
3634	5918.471811
3635	5918.117579
3636	5918.014915
3637	5917.267367
3638	5916.979784
3639	5916.714421
3640	5916.362853
3641	5916.209438
3642	5915.751094
3643	5915.474542
3644	5914.954429
3645	5914.77629
3646	5914.083546
3647	5913.707848
3648	5913.257404
3649	5912.990344
3650	5912.896278
3651	5912.634239
3652	5911.91703
3653	5911.250265
3654	5911.08603
3655	5910.769304
3656	5910.441916
3657	5909.942772
3658	5909.549244
3659	5909.295022
3660	5909.021855
3661	5908.554541
3662	5908.198091
3663	5907.990105
3664	5907.824888
3665	5907.203121
3666	5906.532915
3667	5906.47416
3668	5906.147175
3669	5906.007419
3670	5905.425579
3671	5905.171201
3672	5904.43404
3673	5904.120278
3674	5903.963491
3675	5903.434363
3676	5902.591046
3677	5902.405175
3678	5901.814588
3679	5901.314915
3680	5901.001886
3681	5900.616341
3682	5900.327766
3683	5899.780154
3684	5899.450255
3685	5899.219915
3686	5898.583061
3687	5898.131925
3688	5897.633784
3689	5897.104844
3690	5896.808077
3691	5896.38412
3692	5895.72202
3693	5894.815781
3694	5894.637531
3695	5894.208005
3696	5893.951802
3697	5893.616723
3698	5892.683955
3699	5892.02819
3700	5891.757495
3701	5891.554244
3702	5891.318509
3703	5891.120162
3704	5890.594652
3705	5890.296729
3706	5889.906642
3707	5889.458159
3708	5888.924304
3709	5888.7693
3710	5888.249144
3711	5887.651775
3712	5887.351348
3713	5887.117004
3714	5886.873245
3715	5886.407589
3716	5886.088663
3717	5885.734605
3718	5885.559989
3719	5884.813807
3720	5884.101833
3721	5883.711112
3722	5883.403017
3723	5883.081887
3724	5882.248466
3725	5881.243038
3726	5880.95415
3727	5880.734424
3728	5880.430668
3729	5880.100639
3730	5879.760465
3731	5879.519008
3732	5879.242327
3733	5878.940941
3734	5878.714864
3735	5877.963436
3736	5877.796665
3737	5877.384872
3738	5876.441261
3739	5875.865609
3740	5875.813248
3741	5875.064695
3742	5874.416764
3743	5874.026477
3744	5873.069234
3745	5872.614901
3746	5872.193567
3747	5871.98766
3748	5871.636489
3749	5871.422021
3750	5870.976031
3751	5870.790721
3752	5870.487002
3753	5870.091713
3754	5869.934501
3755	5869.625587
3756	5869.244401
3757	5868.975324
3758	5868.679626
3759	5868.491189
3760	5868.100132
3761	5867.956893
3762	5867.724671
3763	5867.319049
3764	5866.896185
3765	5866.54748
3766	5866.091206
3767	5865.790907
3768	5865.352053
3769	5864.85185
3770	5864.460032
3771	5864.112275
3772	5863.843689
3773	5863.600536
3774	5863.351604
3775	5863.056957
3776	5862.892889
3777	5861.947881
3778	5861.651734
3779	5861.207067
3780	5860.929549
3781	5860.730505
3782	5860.099932
3783	5859.257449
3784	5859.028563
3785	5858.851203
3786	5858.405854
3787	5857.891444
3788	5857.606856
3789	5857.299012
3790	5856.881832
3791	5856.573912
3792	5856.189775
3793	5855.657611
3794	5855.517212
3795	5855.049507
3796	5854.734519
3797	5854.382704
3798	5854.069867
3799	5853.664061
3800	5853.008843
3801	5852.509008
3802	5852.251057
3803	5851.966657
3804	5851.731547
3805	5851.597228
3806	5850.953514
3807	5850.65871
3808	5850.498408
3809	5850.18047
3810	5849.845019
3811	5849.61332
3812	5849.364069
3813	5848.288684
3814	5847.845455
3815	5847.421743
3816	5847.256238
3817	5846.932371
3818	5846.53695
3819	5846.231575
3820	5846.060886
3821	5845.345544
3822	5844.953886
3823	5844.76431
3824	5844.487921
3825	5843.981237
3826	5843.527582
3827	5842.940792
3828	5842.358468
3829	5841.880115
3830	5841.487557
3831	5840.95674
3832	5840.598254
3833	5840.298794
3834	5839.988676
3835	5839.683942
3836	5839.259506
3837	5839.057759
3838	5838.58873
3839	5838.190869
3840	5837.928776
3841	5837.579375
3842	5836.942018
3843	5836.339097
3844	5836.061756
3845	5835.824052
3846	5835.652588
3847	5835.065951
3848	5834.679959
3849	5834.361099
3850	5834.221272
3851	5834.069353
3852	5833.987534
3853	5833.895856
3854	5833.586938
3855	5833.323394
3856	5832.853334
3857	5832.672357
3858	5832.271816
3859	5831.742935
3860	5831.160106
3861	5830.846809
3862	5830.404446
3863	5830.180085
3864	5829.762657
3865	5829.474446
3866	5828.969121
3867	5828.772203
3868	5828.574047
3869	5828.287057
3870	5828.007521
3871	5827.903504
3872	5827.644022
3873	5827.433768
3874	5826.723965
3875	5826.306498
3876	5825.705681
3877	5825.391235
3878	5824.97498
3879	5824.654664
3880	5824.283474
3881	5823.819685
3882	5822.728489
3883	5822.303022
3884	5822.045554
3885	5821.677203
3886	5821.530936
3887	5820.67686
3888	5820.388206
3889	5819.824709
3890	5819.716465
3891	5819.555366
3892	5819.213025
3893	5818.486972
3894	5818.197727
3895	5817.789889
3896	5817.702372
3897	5817.187931
3898	5817.025746
3899	5816.513476
3900	5815.973201
3901	5815.917034
3902	5815.803687
3903	5815.413876
3904	5814.982782
3905	5814.757439
3906	5814.391563
3907	5813.893908
3908	5813.669755
3909	5813.5433
3910	5813.331256
3911	5812.875186
3912	5812.487838
3913	5811.547379
3914	5811.209519
3915	5810.927664
3916	5810.709012
3917	5810.08099
3918	5809.734799
3919	5809.479316
3920	5809.17773
3921	5808.946329
3922	5808.597565
3923	5808.021635
3924	5806.983594
3925	5806.522874
3926	5806.172546
3927	5805.509707
3928	5805.203493
3929	5804.85669
3930	5802.714663
3931	5801.974098
3932	5801.892769
3933	5801.675948
3934	5801.425214
3935	5799.997889
3936	5799.712137
3937	5799.539037
3938	5799.289593
3939	5798.954359
3940	5798.720095
3941	5798.518027
3942	5798.428217
3943	5798.128223
3944	5797.878553
3945	5797.380108
3946	5796.73845
3947	5796.59078
3948	5796.356941
3949	5796.012069
3950	5795.686923
3951	5794.946311
3952	5794.739695
3953	5794.553014
3954	5794.172906
3955	5793.561658
3956	5793.404269
3957	5793.2097
3958	5792.872682
3959	5792.683568
3960	5792.147703
3961	5791.906899
3962	5791.392333
3963	5791.142524
3964	5790.887884
3965	5790.685334
3966	5790.428171
3967	5790.242036
3968	5789.996945
3969	5789.402375
3970	5788.905989
3971	5788.577957
3972	5788.163214
3973	5787.991599
3974	5787.680973
3975	5787.368972
3976	5787.19709
3977	5787.016102
3978	5786.85032
3979	5786.683477
3980	5786.503945
3981	5786.218224
3982	5785.784064
3983	5785.544931
3984	5785.127855
3985	5784.908942
3986	5784.629278
3987	5784.386046
3988	5783.561798
3989	5783.14274
3990	5782.821821
3991	5782.67667
3992	5782.496216
3993	5782.297635
3994	5781.857087
3995	5781.561953
3996	5781.408278
3997	5781.299547
3998	5781.237188
3999	5780.511633
4000	5780.108026
4001	5779.763273
4002	5779.150591
4003	5778.931505
4004	5778.757413
4005	5778.521795
4006	5777.710256
4007	5777.353237
4008	5777.218269
4009	5777.108616
4010	5776.661183
4011	5776.488738
4012	5776.302127
4013	5776.008406
4014	5775.803882
4015	5775.485171
4016	5775.117002
4017	5774.939443
4018	5774.554834
4019	5774.300732
4020	5773.590606
4021	5773.342443
4022	5773.106132
4023	5772.22469
4024	5771.986921
4025	5771.300851
4026	5770.694716
4027	5769.731526
4028	5769.529266
4029	5769.294995
4030	5769.060489
4031	5768.86174
4032	5768.613935
4033	5768.526431
4034	5768.222395
4035	5767.953997
4036	5767.649409
4037	5767.10752
4038	5766.666167
4039	5766.31207
4040	5765.915236
4041	5765.705202
4042	5765.180881
4043	5764.789927
4044	5764.526238
4045	5764.116816
4046	5763.832344
4047	5763.548665
4048	5763.372983
4049	5762.979816
4050	5762.763096
4051	5762.640684
4052	5762.436182
4053	5762.118624
4054	5761.728351
4055	5760.451617
4056	5760.240198
4057	5759.889399
4058	5759.590483
4059	5759.402372
4060	5759.292215
4061	5758.693528
4062	5758.430661
4063	5758.297889
4064	5758.163471
4065	5758.02399
4066	5757.794823
4067	5756.832554
4068	5756.380233
4069	5756.19573
4070	5755.867525
4071	5754.700954
4072	5754.465263
4073	5754.041599
4074	5753.622767
4075	5753.26166
4076	5752.936477
4077	5752.692334
4078	5752.406681
4079	5752.096279
4080	5752.013642
4081	5751.814277
4082	5751.455617
4083	5751.043844
4084	5750.865956
4085	5750.649775
4086	5750.396789
4087	5749.935408
4088	5749.807168
4089	5749.090297
4090	5748.930648
4091	5748.452811
4092	5747.708723
4093	5747.343905
4094	5747.098534
4095	5746.736282
4096	5746.471904
4097	5746.125113
4098	5745.888443
4099	5745.497566
4100	5745.302338
4101	5744.890092
4102	5744.657133
4103	5744.168195
4104	5743.969435
4105	5743.60828
4106	5743.403981
4107	5743.107514
4108	5742.843275
4109	5742.392064
4110	5742.035555
4111	5741.791058
4112	5741.651683
4113	5741.352563
4114	5741.009948
4115	5740.659171
4116	5739.981309
4117	5739.827565
4118	5739.774032
4119	5739.474252
4120	5739.077302
4121	5738.540863
4122	5738.164055
4123	5737.807531
4124	5737.562219
4125	5737.238567
4126	5736.488719
4127	5736.213294
4128	5735.971518
4129	5735.254125
4130	5735.059646
4131	5734.693842
4132	5734.216876
4133	5733.90236
4134	5733.524716
4135	5733.226304
4136	5733.045263
4137	5732.321066
4138	5732.075428
4139	5731.32046
4140	5730.959754
4141	5730.67704
4142	5730.372587
4143	5729.811402
4144	5729.568088
4145	5729.363672
4146	5729.22382
4147	5728.84586
4148	5728.390473
4149	5728.030028
4150	5727.807268
4151	5727.695266
4152	5726.991063
4153	5726.675005
4154	5726.176887
4155	5725.76386
4156	5725.600746
4157	5725.524218
4158	5725.328486
4159	5724.839035
4160	5724.578111
4161	5724.241485
4162	5724.049841
4163	5723.57989
4164	5723.201692
4165	5722.699063
4166	5722.368061
4167	5721.855501
4168	5721.484777
4169	5721.320631
4170	5721.157673
4171	5720.985081
4172	5720.712654
4173	5720.426427
4174	5720.168562
4175	5720.061354
4176	5719.635645
4177	5719.500037
4178	5719.394111
4179	5719.128055
4180	5718.884312
4181	5718.549985
4182	5718.288482
4183	5717.78563
4184	5717.475244
4185	5716.886412
4186	5716.329285
4187	5716.022818
4188	5715.64378
4189	5715.399424
4190	5714.939061
4191	5714.595121
4192	5714.125294
4193	5713.868045
4194	5713.709229
4195	5713.522227
4196	5713.229644
4197	5712.787292
4198	5712.327648
4199	5712.151348
4200	5711.8197
4201	5711.463716
4202	5711.397244
4203	5711.142188
4204	5710.871658
4205	5710.560776
4206	5710.329535
4207	5710.014561
4208	5709.393968
4209	5709.162178
4210	5708.630518
4211	5708.218413
4212	5707.898154
4213	5707.330156
4214	5707.126262
4215	5706.730903
4216	5706.30199
4217	5706.121379
4218	5705.768139
4219	5705.104348
4220	5704.685859
4221	5704.142075
4222	5703.691516
4223	5703.35409
4224	5703.016511
4225	5702.760223
4226	5702.482057
4227	5702.168672
4228	5701.83019
4229	5701.611725
4230	5701.189711
4231	5699.956179
4232	5699.817543
4233	5699.446149
4234	5699.212822
4235	5698.715795
4236	5698.348288
4237	5697.949264
4238	5697.865898
4239	5697.269413
4240	5697.04288
4241	5696.652134
4242	5696.22521
4243	5695.918129
4244	5695.766323
4245	5695.554308
4246	5695.023602
4247	5694.661639
4248	5694.123023
4249	5693.600954
4250	5693.445827
4251	5693.062186
4252	5692.928623
4253	5692.383844
4254	5691.969822
4255	5691.661396
4256	5691.436498
4257	5691.182871
4258	5690.620995
4259	5690.189172
4260	5689.947775
4261	5689.637936
4262	5689.488958
4263	5688.807852
4264	5688.672922
4265	5688.381883
4266	5687.876711
4267	5687.646192
4268	5687.524305
4269	5687.345556
4270	5687.157505
4271	5686.738881
4272	5686.50383
4273	5686.215864
4274	5685.910446
4275	5685.413006
4276	5685.21317
4277	5685.059658
4278	5684.793223
4279	5684.505753
4280	5684.253011
4281	5683.963548
4282	5683.681172
4283	5683.329342
4284	5682.892705
4285	5682.597367
4286	5682.423645
4287	5681.755168
4288	5680.912452
4289	5680.656278
4290	5680.509507
4291	5680.065362
4292	5679.707754
4293	5679.157185
4294	5678.949875
4295	5678.722581
4296	5678.458137
4297	5678.148091
4298	5677.973696
4299	5677.592241
4300	5677.246876
4301	5676.824927
4302	5676.543026
4303	5676.224039
4304	5675.983568
4305	5675.762094
4306	5675.491573
4307	5674.932915
4308	5674.483734
4309	5673.925231
4310	5673.378986
4311	5673.01675
4312	5672.631612
4313	5672.356737
4314	5671.980576
4315	5671.672458
4316	5671.434039
4317	5670.952815
4318	5670.589985
4319	5670.306967
4320	5670.014444
4321	5669.899357
4322	5669.589444
4323	5669.447546
4324	5669.027364
4325	5668.801223
4326	5668.361768
4327	5668.125734
4328	5667.85809
4329	5667.616363
4330	5667.128179
4331	5667.013719
4332	5666.682433
4333	5666.358144
4334	5665.974703
4335	5665.436136
4336	5665.102863
4337	5664.724171
4338	5664.277023
4339	5663.907715
4340	5663.451385
4341	5663.270245
4342	5662.765537
4343	5662.649955
4344	5662.398845
4345	5661.626625
4346	5661.324977
4347	5660.947667
4348	5660.625675
4349	5660.301718
4350	5660.120383
4351	5659.868354
4352	5659.547935
4353	5659.257122
4354	5658.965845
4355	5658.722961
4356	5658.439103
4357	5658.066717
4358	5657.585526
4359	5657.314687
4360	5656.870635
4361	5656.786721
4362	5656.628127
4363	5656.36923
4364	5656.131188
4365	5655.928878
4366	5655.782917
4367	5655.368919
4368	5655.208086
4369	5654.905887
4370	5654.627329
4371	5654.455248
4372	5654.168882
4373	5653.990353
4374	5653.850491
4375	5653.591023
4376	5653.094692
4377	5652.856892
4378	5652.694582
4379	5652.39177
4380	5652.083837
4381	5651.481192
4382	5651.305448
4383	5651.032672
4384	5650.828215
4385	5650.428766
4386	5650.04523
4387	5649.913377
4388	5649.56553
4389	5648.878747
4390	5648.382108
4391	5648.203408
4392	5647.803774
4393	5647.549216
4394	5647.381707
4395	5647.226793
4396	5646.68228
4397	5646.498539
4398	5646.28689
4399	5646.010193
4400	5645.790114
4401	5645.093509
4402	5644.981178
4403	5644.475367
4404	5644.155979
4405	5643.871348
4406	5643.567348
4407	5642.896006
4408	5642.526786
4409	5641.929987
4410	5641.763353
4411	5640.833436
4412	5640.7426
4413	5639.87484
4414	5639.667908
4415	5639.443502
4416	5639.207279
4417	5638.898014
4418	5638.517387
4419	5637.985439
4420	5637.584915
4421	5637.407965
4422	5636.854381
4423	5636.465173
4424	5636.178254
4425	5635.793736
4426	5635.561052
4427	5635.312854
4428	5635.110622
4429	5634.8744
4430	5634.681323
4431	5634.215342
4432	5633.933921
4433	5633.798405
4434	5633.603367
4435	5633.042266
4436	5632.854877
4437	5632.461272
4438	5632.19057
4439	5631.947648
4440	5631.596316
4441	5631.286791
4442	5631.07389
4443	5630.689052
4444	5630.549504
4445	5630.156187
4446	5629.911365
4447	5629.546732
4448	5629.301488
4449	5629.09988
4450	5628.581168
4451	5628.374722
4452	5628.269234
4453	5627.780326
4454	5627.464469
4455	5627.158618
4456	5626.828954
4457	5626.493822
4458	5626.241514
4459	5626.049402
4460	5625.847373
4461	5625.427231
4462	5625.120865
4463	5624.739116
4464	5624.515125
4465	5624.257392
4466	5624.002308
4467	5623.886578
4468	5623.712568
4469	5623.299939
4470	5623.163266
4471	5622.809203
4472	5622.53686
4473	5622.313869
4474	5621.869853
4475	5621.616125
4476	5621.450964
4477	5621.306524
4478	5621.087781
4479	5620.898365
4480	5620.700273
4481	5620.278379
4482	5620.00129
4483	5619.630815
4484	5619.41127
4485	5619.129764
4486	5618.873004
4487	5618.338484
4488	5618.189316
4489	5617.963568
4490	5617.714667
4491	5617.367943
4492	5617.076121
4493	5616.795785
4494	5616.485933
4495	5616.362401
4496	5615.861232
4497	5615.562482
4498	5615.455439
4499	5615.269371
4500	5615.042042
4501	5614.724878
4502	5614.173326
4503	5613.536276
4504	5613.273558
4505	5613.033726
4506	5612.899674
4507	5612.591229
4508	5612.38187
4509	5612.097883
4510	5611.954697
4511	5611.819574
4512	5611.694381
4513	5611.577363
4514	5611.40022
4515	5610.99518
4516	5610.86034
4517	5610.689754
4518	5610.442355
4519	5610.223423
4520	5609.944318
4521	5609.6099
4522	5609.380635
4523	5608.971563
4524	5608.884756
4525	5608.613695
4526	5608.306605
4527	5607.920549
4528	5607.710576
4529	5607.378215
4530	5606.998191
4531	5606.830763
4532	5606.652859
4533	5606.274071
4534	5606.090285
4535	5605.800126
4536	5605.574844
4537	5605.171781
4538	5604.839
4539	5604.593585
4540	5604.333497
4541	5603.788971
4542	5603.589337
4543	5603.362619
4544	5603.037517
4545	5602.676332
4546	5602.306306
4547	5602.041714
4548	5601.258489
4549	5600.90541
4550	5600.798528
4551	5600.678898
4552	5600.4489
4553	5599.999171
4554	5599.642778
4555	5599.475603
4556	5599.329759
4557	5598.902114
4558	5598.552704
4559	5598.397254
4560	5598.171992
4561	5597.907835
4562	5597.801801
4563	5597.563606
4564	5597.442033
4565	5597.031948
4566	5596.89391
4567	5596.782765
4568	5596.69611
4569	5595.520412
4570	5595.2661
4571	5594.914344
4572	5594.677718
4573	5594.346529
4574	5594.172944
4575	5593.923799
4576	5591.533047
4577	5591.253835
4578	5590.641918
4579	5590.372596
4580	5589.905752
4581	5589.639516
4582	5588.903223
4583	5588.477655
4584	5588.247156
4585	5587.927212
4586	5587.63812
4587	5587.517262
4588	5587.342699
4589	5586.958394
4590	5586.711574
4591	5586.463237
4592	5586.111354
4593	5585.88643
4594	5585.438242
4595	5585.245519
4596	5584.88628
4597	5584.294184
4598	5583.994952
4599	5583.581722
4600	5583.383643
4601	5582.776269
4602	5582.441388
4603	5582.138074
4604	5581.91143
4605	5581.611933
4606	5581.324371
4607	5580.822244
4608	5580.454534
4609	5580.155059
4610	5580.001064
4611	5579.697006
4612	5579.498127
4613	5579.243676
4614	5579.136969
4615	5578.934666
4616	5578.549455
4617	5578.391157
4618	5578.028102
4619	5577.769658
4620	5577.486425
4621	5577.357964
4622	5576.470966
4623	5576.348762
4624	5576.150842
4625	5575.906076
4626	5575.707245
4627	5575.4498
4628	5575.160338
4629	5574.930697
4630	5574.553849
4631	5574.289736
4632	5573.907607
4633	5573.388403
4634	5573.184414
4635	5572.913235
4636	5572.702875
4637	5572.54069
4638	5572.123314
4639	5571.778451
4640	5571.657841
4641	5571.489635
4642	5570.938131
4643	5570.614606
4644	5570.361266
4645	5569.87054
4646	5569.582258
4647	5569.440293
4648	5569.22523
4649	5568.673063
4650	5568.45094
4651	5568.350616
4652	5568.189481
4653	5567.975119
4654	5567.340056
4655	5567.042229
4656	5566.9702
4657	5566.712151
4658	5566.534854
4659	5566.320825
4660	5566.135842
4661	5566.062481
4662	5565.878572
4663	5565.746917
4664	5565.609264
4665	5565.411172
4666	5564.982981
4667	5564.780572
4668	5564.592701
4669	5564.017884
4670	5563.7765
4671	5563.503423
4672	5563.414886
4673	5563.23011
4674	5562.839607
4675	5562.651481
4676	5562.555887
4677	5562.352909
4678	5562.00377
4679	5561.812742
4680	5561.42442
4681	5561.233493
4682	5561.061722
4683	5560.803228
4684	5560.704306
4685	5560.398395
4686	5560.086918
4687	5559.933339
4688	5559.488086
4689	5559.28793
4690	5559.040696
4691	5558.892927
4692	5558.488609
4693	5558.267282
4694	5558.064293
4695	5557.859034
4696	5557.483891
4697	5557.307259
4698	5557.044639
4699	5556.728025
4700	5556.444562
4701	5556.240958
4702	5555.855597
4703	5555.560846
4704	5555.397531
4705	5555.170118
4706	5555.019751
4707	5554.864611
4708	5554.644776
4709	5554.11884
4710	5553.891016
4711	5553.436564
4712	5553.299844
4713	5553.016778
4714	5552.662243
4715	5552.429705
4716	5552.212465
4717	5552.010751
4718	5551.793847
4719	5551.706957
4720	5551.224229
4721	5550.922794
4722	5550.671219
4723	5550.012554
4724	5549.750789
4725	5549.540654
4726	5549.300647
4727	5549.123375
4728	5548.39004
4729	5548.086624
4730	5547.847192
4731	5547.603377
4732	5547.230885
4733	5546.849577
4734	5546.660538
4735	5546.321322
4736	5545.997166
4737	5545.688698
4738	5545.519852
4739	5545.322169
4740	5545.166413
4741	5544.865375
4742	5544.655446
4743	5544.508152
4744	5543.938502
4745	5543.766159
4746	5543.492792
4747	5543.362148
4748	5543.172274
4749	5543.090212
4750	5543.012693
4751	5542.620076
4752	5542.339843
4753	5541.606621
4754	5541.321587
4755	5541.125774
4756	5541.037864
4757	5540.926261
4758	5540.612918
4759	5540.322449
4760	5540.166004
4761	5539.867106
4762	5539.549316
4763	5539.349107
4764	5539.145005
4765	5538.724101
4766	5538.520433
4767	5538.276088
4768	5538.129141
4769	5537.622932
4770	5537.334241
4771	5537.071097
4772	5536.885681
