iter	Passed	Remaining
3217	156228	86512
3218	156273	86462
3219	156316	86411
3220	156365	86362
3221	156423	86319
3222	156486	86278
3223	156552	86239
3224	156621	86202
3225	156683	86161
3226	156741	86118
3227	156785	86066
3228	156832	86017
3229	156875	85966
3230	156923	85916
3231	156970	85867
3232	157013	85815
3233	157061	85767
3234	157101	85713
3235	157146	85663
3236	157187	85610
3237	157239	85563
3238	157299	85521
3239	157354	85476
3240	157415	85434
3241	157480	85395
3242	157549	85357
3243	157613	85317
3244	157679	85278
3245	157742	85237
3246	157803	85195
3247	157849	85145
3248	157889	85092
3249	157934	85041
3250	157981	84992
3251	158035	84946
3252	158092	84902
3253	158145	84856
3254	158190	84805
3255	158237	84755
3256	158301	84715
3257	158348	84666
3258	158401	84620
3259	158457	84575
3260	158516	84532
3261	158577	84490
3262	158629	84443
3263	158684	84398
3264	158733	84349
3265	158781	84300
3266	158840	84257
3267	158896	84213
3268	158953	84169
3269	159000	84119
3270	159054	84073
3271	159109	84028
3272	159160	83981
3273	159215	83935
3274	159264	83887
3275	159317	83841
3276	159365	83792
3277	159415	83744
3278	159465	83696
3279	159516	83649
3280	159580	83608
3281	159625	83558
3282	159683	83514
3283	159733	83466
3284	159781	83417
3285	159823	83365
3286	159866	83313
3287	159911	83262
3288	159955	83212
3289	160008	83165
3290	160064	83120
3291	160111	83071
3292	160154	83019
3293	160203	82970
3294	160246	82919
3295	160293	82870
3296	160341	82821
3297	160390	82772
3298	160444	82726
3299	160497	82680
3300	160548	82633
3301	160604	82588
3302	160654	82540
3303	160702	82491
3304	160747	82441
3305	160791	82389
3306	160837	82339
3307	160899	82297
3308	160995	82273
3309	161076	82241
3310	161154	82207
3311	161211	82163
3312	161267	82118
3313	161327	82075
3314	161383	82030
3315	161435	81983
3316	161491	81938
3317	161547	81893
3318	161603	81848
3319	161661	81804
3320	161719	81760
3321	161777	81716
3322	161833	81671
3323	161887	81625
3324	161944	81580
3325	162013	81542
3326	162074	81500
3327	162130	81454
3328	162176	81405
3329	162217	81352
3330	162260	81300
3331	162311	81253
3332	162362	81205
3333	162414	81158
3334	162463	81110
3335	162505	81057
3336	162556	81010
3337	162597	80957
3338	162642	80907
3339	162683	80854
3340	162720	80799
3341	162764	80749
3342	162803	80695
3343	162841	80641
3344	162884	80590
3345	162926	80538
3346	162969	80486
3347	163016	80436
3348	163062	80386
3349	163107	80336
3350	163162	80290
3351	163217	80245
3352	163270	80198
3353	163321	80151
3354	163374	80104
3355	163424	80056
3356	163468	80005
3357	163514	79955
3358	163554	79902
3359	163601	79853
3360	163646	79802
3361	163689	79751
3362	163734	79700
3363	163793	79656
3364	163839	79607
3365	163886	79557
3366	163930	79506
3367	163971	79454
3368	164017	79404
3369	164059	79352
3370	164105	79302
3371	164147	79250
3372	164198	79202
3373	164243	79152
3374	164300	79107
3375	164350	79059
3376	164395	79009
3377	164440	78958
3378	164484	78907
3379	164526	78856
3380	164570	78804
3381	164610	78752
3382	164651	78700
3383	164699	78650
3384	164739	78598
3385	164787	78548
3386	164840	78502
3387	164881	78450
3388	164928	78400
3389	164970	78348
3390	165013	78297
3391	165056	78246
3392	165095	78193
3393	165138	78141
3394	165181	78090
3395	165223	78038
3396	165264	77986
3397	165309	77935
3398	165355	77885
3399	165404	77837
3400	165460	77792
3401	165503	77740
3402	165553	77693
3403	165605	77645
3404	165649	77594
3405	165698	77546
3406	165751	77499
3407	165794	77448
3408	165852	77404
3409	165900	77355
3410	165944	77304
3411	165986	77252
3412	166026	77200
3413	166068	77148
3414	166108	77095
3415	166153	77045
3416	166212	77001
3417	166261	76953
3418	166321	76909
3419	166366	76859
3420	166410	76808
3421	166455	76758
3422	166494	76705
3423	166534	76652
3424	166583	76604
3425	166630	76554
3426	166680	76506
3427	166723	76455
3428	166770	76405
3429	166814	76355
3430	166856	76303
3431	166901	76253
3432	166942	76201
3433	166983	76149
3434	167038	76103
3435	167081	76052
3436	167125	76001
3437	167176	75953
3438	167221	75903
3439	167273	75856
3440	167317	75805
3441	167357	75753
3442	167404	75704
3443	167451	75654
3444	167504	75608
3445	167555	75560
3446	167604	75511
3447	167651	75462
3448	167704	75415
3449	167758	75369
3450	167804	75319
3451	167855	75272
3452	167903	75223
3453	167954	75175
3454	168006	75128
3455	168059	75081
3456	168104	75031
3457	168149	74981
3458	168194	74931
3459	168238	74880
3460	168284	74830
3461	168325	74778
3462	168366	74727
3463	168414	74678
3464	168475	74635
3465	168542	74594
3466	168601	74550
3467	168662	74507
3468	168726	74465
3469	168796	74426
3470	168852	74380
3471	168901	74332
3472	168954	74285
3473	169005	74238
3474	169072	74197
3475	169137	74155
3476	169202	74114
3477	169266	74072
3478	169333	74031
3479	169388	73985
3480	169436	73936
3481	169477	73884
3482	169520	73833
3483	169565	73783
3484	169617	73736
3485	169669	73688
3486	169714	73638
3487	169758	73587
3488	169803	73537
3489	169853	73489
3490	169910	73444
3491	169968	73399
3492	170018	73351
3493	170069	73304
3494	170121	73256
3495	170174	73209
3496	170219	73159
3497	170257	73106
3498	170299	73055
3499	170352	73008
3500	170400	72959
3501	170440	72906
3502	170489	72858
3503	170535	72808
3504	170581	72758
3505	170638	72713
3506	170691	72666
3507	170735	72615
3508	170788	72569
3509	170845	72524
3510	170898	72477
3511	170944	72427
3512	170991	72378
3513	171037	72328
3514	171086	72279
3515	171130	72229
3516	171185	72183
3517	171234	72134
3518	171278	72083
3519	171324	72034
3520	171374	71986
3521	171427	71938
3522	171477	71891
3523	171523	71841
3524	171566	71790
3525	171613	71741
3526	171657	71690
3527	171706	71641
3528	171758	71594
3529	171804	71544
3530	171847	71493
3531	171892	71443
3532	171944	71396
3533	171988	71345
3534	172038	71297
3535	172087	71248
3536	172141	71202
3537	172188	71153
3538	172236	71104
3539	172281	71054
3540	172335	71007
3541	172387	70960
3542	172442	70914
3543	172491	70865
3544	172537	70815
3545	172588	70768
3546	172633	70717
3547	172682	70669
3548	172724	70618
3549	172784	70573
3550	172826	70522
3551	172876	70474
3552	172932	70428
3553	172977	70378
3554	173020	70327
3555	173073	70280
3556	173129	70234
3557	173183	70188
3558	173242	70144
3559	173285	70093
3560	173324	70040
3561	173370	69990
3562	173426	69944
3563	173480	69898
3564	173527	69849
3565	173569	69797
3566	173611	69746
3567	173658	69696
3568	173705	69647
3569	173747	69596
3570	173793	69546
3571	173836	69495
3572	173890	69448
3573	173952	69405
3574	174004	69358
3575	174060	69312
3576	174105	69262
3577	174161	69216
3578	174214	69169
3579	174261	69120
3580	174310	69071
3581	174362	69024
3582	174411	68976
3583	174464	68929
3584	174513	68880
3585	174572	68835
3586	174619	68786
3587	174661	68735
3588	174708	68685
3589	174764	68640
3590	174807	68589
3591	174853	68539
3592	174895	68488
3593	174936	68436
3594	174987	68388
3595	175036	68340
3596	175083	68290
3597	175134	68242
3598	175176	68191
3599	175229	68144
3600	175284	68098
3601	175333	68049
3602	175377	67999
3603	175421	67949
3604	175478	67903
3605	175532	67856
3606	175578	67807
3607	175624	67757
3608	175672	67708
3609	175726	67662
3610	175778	67614
3611	175830	67567
3612	175881	67519
3613	175930	67470
3614	175988	67425
3615	176039	67377
3616	176093	67331
3617	176149	67285
3618	176192	67234
3619	176236	67184
3620	176281	67134
3621	176330	67085
3622	176376	67035
3623	176416	66983
3624	176455	66931
3625	176503	66882
3626	176546	66831
3627	176592	66782
3628	176644	66734
3629	176697	66687
3630	176745	66638
3631	176788	66587
3632	176836	66538
3633	176882	66489
3634	176929	66439
3635	176975	66390
3636	177015	66338
3637	177060	66288
3638	177102	66237
3639	177148	66187
3640	177200	66139
3641	177252	66092
3642	177308	66046
3643	177358	65998
3644	177404	65948
3645	177455	65900
3646	177512	65855
3647	177568	65809
3648	177612	65759
3649	177660	65709
3650	177705	65660
3651	177759	65613
3652	177805	65563
3653	177848	65513
3654	177896	65464
3655	177948	65416
3656	178002	65369
3657	178053	65321
3658	178102	65273
3659	178148	65223
3660	178200	65176
3661	178252	65128
3662	178302	65080
3663	178345	65029
3664	178390	64979
3665	178431	64928
3666	178477	64878
3667	178515	64826
3668	178559	64776
3669	178598	64723
3670	178642	64673
3671	178689	64623
3672	178740	64576
3673	178790	64527
3674	178835	64478
3675	178882	64429
3676	178937	64382
3677	178980	64331
3678	179020	64280
3679	179065	64230
3680	179108	64179
3681	179155	64129
3682	179208	64082
3683	179256	64034
3684	179310	63987
3685	179360	63939
3686	179411	63891
3687	179455	63840
3688	179500	63791
3689	179542	63740
3690	179587	63690
3691	179634	63640
3692	179685	63592
3693	179734	63544
3694	179780	63494
3695	179838	63449
3696	179887	63400
3697	179932	63350
3698	179978	63301
3699	180020	63250
3700	180069	63201
3701	180113	63151
3702	180172	63106
3703	180220	63057
3704	180265	63007
3705	180311	62958
3706	180361	62909
3707	180410	62861
3708	180455	62811
3709	180500	62761
3710	180547	62712
3711	180599	62664
3712	180651	62617
3713	180699	62568
3714	180750	62520
3715	180800	62472
3716	180847	62423
3717	180899	62375
3718	180949	62327
3719	181000	62279
3720	181048	62230
3721	181094	62181
3722	181142	62132
3723	181191	62083
3724	181238	62034
3725	181284	61985
3726	181335	61937
3727	181386	61889
3728	181449	61845
3729	181497	61796
3730	181545	61748
3731	181588	61697
3732	181631	61646
3733	181683	61599
3734	181725	61548
3735	181768	61497
3736	181812	61447
3737	181857	61397
3738	181907	61349
3739	181955	61300
3740	181994	61248
3741	182037	61198
3742	182079	61147
3743	182127	61098
3744	182170	61047
3745	182214	60997
3746	182261	60948
3747	182321	60903
3748	182378	60857
3749	182433	60811
3750	182490	60765
3751	182544	60718
3752	182607	60674
3753	182671	60630
3754	182724	60583
3755	182779	60537
3756	182840	60492
3757	182903	60448
3758	182956	60401
3759	183015	60356
3760	183068	60308
3761	183110	60258
3762	183162	60210
3763	183207	60160
3764	183265	60114
3765	183326	60070
3766	183384	60024
3767	183438	59977
3768	183498	59932
3769	183554	59886
3770	183615	59841
3771	183673	59796
3772	183717	59746
3773	183763	59696
3774	183809	59646
3775	183855	59597
3776	183900	59547
3777	183942	59496
3778	183990	59447
3779	184035	59397
3780	184086	59349
3781	184143	59303
3782	184203	59258
3783	184271	59216
3784	184328	59170
3785	184377	59121
3786	184434	59075
3787	184482	59026
3788	184530	58977
3789	184586	58931
3790	184642	58884
3791	184696	58837
3792	184741	58787
3793	184789	58739
3794	184834	58689
3795	184884	58640
3796	184925	58589
3797	184971	58540
3798	185020	58491
3799	185067	58442
3800	185127	58397
3801	185172	58347
3802	185215	58296
3803	185267	58249
3804	185314	58199
3805	185363	58151
3806	185408	58101
3807	185451	58051
3808	185492	57999
3809	185539	57950
3810	185592	57903
3811	185651	57857
3812	185699	57808
3813	185748	57760
3814	185804	57713
3815	185855	57665
3816	185903	57617
3817	185951	57568
3818	185996	57518
3819	186046	57469
3820	186088	57419
3821	186150	57374
3822	186213	57330
3823	186276	57285
3824	186344	57243
3825	186411	57200
3826	186471	57154
3827	186539	57111
3828	186611	57070
3829	186679	57027
3830	186737	56981
3831	186804	56938
3832	186868	56894
3833	186941	56852
3834	187014	56811
3835	187086	56769
3836	187139	56722
3837	187183	56671
3838	187237	56624
3839	187282	56575
3840	187329	56525
3841	187402	56484
3842	187466	56439
3843	187535	56397
3844	187596	56352
3845	187661	56308
3846	187721	56262
3847	187777	56216
3848	187820	56165
3849	187864	56115
3850	187921	56069
3851	187980	56023
3852	188038	55977
3853	188097	55931
3854	188163	55887
3855	188233	55845
3856	188302	55802
3857	188362	55756
3858	188413	55708
3859	188457	55658
3860	188505	55609
3861	188546	55558
3862	188592	55508
3863	188636	55458
3864	188678	55407
3865	188720	55356
3866	188781	55311
3867	188850	55268
3868	188915	55224
3869	188979	55180
3870	189036	55133
3871	189088	55085
3872	189133	55035
3873	189181	54986
3874	189225	54936
3875	189269	54886
3876	189320	54838
3877	189369	54789
3878	189413	54738
3879	189463	54690
3880	189507	54640
3881	189556	54591
3882	189611	54544
3883	189659	54495
3884	189710	54447
3885	189767	54400
3886	189823	54353
3887	189876	54306
3888	189921	54256
3889	189962	54205
3890	190005	54154
3891	190051	54105
3892	190095	54054
3893	190139	54004
3894	190181	53953
3895	190231	53905
3896	190269	53853
3897	190317	53804
3898	190369	53756
3899	190409	53705
3900	190459	53656
3901	190497	53605
3902	190538	53553
3903	190584	53504
3904	190627	53453
3905	190668	53402
3906	190719	53354
3907	190760	53303
3908	190799	53252
3909	190841	53201
3910	190887	53151
3911	190933	53102
3912	190981	53053
3913	191024	53002
3914	191065	52951
3915	191116	52903
3916	191159	52853
3917	191203	52802
3918	191246	52752
3919	191288	52701
3920	191334	52652
3921	191376	52601
3922	191426	52553
3923	191468	52502
3924	191511	52452
3925	191556	52402
3926	191603	52353
3927	191643	52301
3928	191683	52250
3929	191731	52201
3930	191775	52151
3931	191827	52103
3932	191867	52052
3933	191907	52001
3934	191957	51952
3935	192006	51904
3936	192057	51855
3937	192106	51807
3938	192158	51759
3939	192209	51711
3940	192269	51665
3941	192321	51617
3942	192365	51567
3943	192414	51518
3944	192472	51472
3945	192524	51424
3946	192573	51375
3947	192627	51328
3948	192675	51279
3949	192717	51228
3950	192760	51178
3951	192808	51129
3952	192853	51079
3953	192893	51028
3954	192935	50977
3955	192981	50928
3956	193026	50878
3957	193068	50828
3958	193114	50778
3959	193164	50730
3960	193206	50679
3961	193247	50628
3962	193298	50580
3963	193340	50529
3964	193379	50478
3965	193418	50427
3966	193462	50377
3967	193509	50328
3968	193560	50279
3969	193599	50228
3970	193642	50178
3971	193685	50127
3972	193734	50079
3973	193774	50028
3974	193815	49977
3975	193855	49926
3976	193897	49876
3977	193942	49826
3978	193992	49777
3979	194035	49727
3980	194083	49678
3981	194129	49629
3982	194178	49580
3983	194221	49530
3984	194265	49480
3985	194306	49429
3986	194353	49380
3987	194402	49331
3988	194447	49282
3989	194487	49231
3990	194529	49180
3991	194579	49132
3992	194626	49083
3993	194671	49033
3994	194711	48982
3995	194756	48932
3996	194800	48882
3997	194846	48833
3998	194883	48781
3999	194929	48732
4000	194973	48682
4001	195023	48634
4002	195069	48584
4003	195117	48535
4004	195161	48485
4005	195201	48434
4006	195244	48384
4007	195297	48337
4008	195335	48285
4009	195378	48235
4010	195423	48185
4011	195467	48135
4012	195510	48085
4013	195555	48036
4014	195598	47986
4015	195650	47938
4016	195694	47888
4017	195745	47840
4018	195790	47790
4019	195832	47740
4020	195877	47690
4021	195919	47640
4022	195966	47591
4023	196013	47542
4024	196062	47493
4025	196104	47443
4026	196160	47396
4027	196212	47348
4028	196254	47297
4029	196293	47246
4030	196336	47196
4031	196381	47147
4032	196424	47097
4033	196466	47046
4034	196510	46996
4035	196556	46947
4036	196605	46899
4037	196654	46850
4038	196709	46803
4039	196749	46752
4040	196792	46702
4041	196831	46651
4042	196875	46601
4043	196922	46552
4044	196969	46503
4045	197014	46453
4046	197060	46404
4047	197108	46355
4048	197147	46304
4049	197195	46255
4050	197240	46206
4051	197281	46155
4052	197323	46105
4053	197366	46055
4054	197410	46005
4055	197455	45956
4056	197500	45906
4057	197552	45858
4058	197593	45808
4059	197635	45757
4060	197673	45706
4061	197714	45656
4062	197759	45606
4063	197803	45557
4064	197847	45507
4065	197891	45457
4066	197934	45407
4067	197982	45358
4068	198028	45309
4069	198073	45259
4070	198114	45209
4071	198158	45159
4072	198207	45111
4073	198255	45062
4074	198300	45013
4075	198346	44963
4076	198385	44912
4077	198431	44863
4078	198476	44814
4079	198518	44764
4080	198561	44714
4081	198608	44664
4082	198653	44615
4083	198699	44566
4084	198739	44515
4085	198784	44466
4086	198829	44416
4087	198879	44368
4088	198920	44317
4089	198962	44267
4090	199005	44217
4091	199048	44168
4092	199102	44120
4093	199151	44072
4094	199193	44022
4095	199236	43972
4096	199280	43922
4097	199329	43873
4098	199376	43824
4099	199427	43776
4100	199471	43727
4101	199518	43678
4102	199567	43629
4103	199615	43580
4104	199656	43530
4105	199698	43480
4106	199745	43431
4107	199792	43382
4108	199835	43332
4109	199882	43283
4110	199922	43233
4111	199966	43183
4112	200009	43133
4113	200061	43085
4114	200112	43037
4115	200153	42987
4116	200197	42937
4117	200242	42888
4118	200278	42837
4119	200319	42786
4120	200365	42737
4121	200409	42688
4122	200454	42638
4123	200498	42588
4124	200544	42539
4125	200587	42490
4126	200631	42440
4127	200677	42391
4128	200723	42341
4129	200766	42292
4130	200807	42242
4131	200849	42191
4132	200899	42143
4133	200946	42094
4134	200990	42045
4135	201040	41996
4136	201086	41947
4137	201136	41899
4138	201178	41849
4139	201223	41800
4140	201267	41750
4141	201308	41700
4142	201352	41650
4143	201399	41601
4144	201445	41552
4145	201487	41502
4146	201529	41452
4147	201570	41402
4148	201614	41352
4149	201659	41303
4150	201699	41253
4151	201739	41203
4152	201782	41153
4153	201828	41104
4154	201873	41054
4155	201917	41005
4156	201965	40956
4157	202010	40907
4158	202056	40858
4159	202099	40808
4160	202145	40759
4161	202189	40709
4162	202244	40662
4163	202296	40614
4164	202338	40564
4165	202383	40515
4166	202428	40466
4167	202478	40417
4168	202525	40369
4169	202565	40318
4170	202608	40269
4171	202650	40219
4172	202695	40169
4173	202734	40119
4174	202776	40069
4175	202815	40019
4176	202859	39969
4177	202902	39920
4178	202941	39869
4179	202988	39820
4180	203035	39771
4181	203083	39723
4182	203131	39674
4183	203172	39624
4184	203216	39575
4185	203259	39525
4186	203300	39475
4187	203347	39426
4188	203389	39376
4189	203435	39327
4190	203476	39277
4191	203522	39228
4192	203579	39181
4193	203621	39131
4194	203665	39082
4195	203707	39032
4196	203749	38982
4197	203790	38932
4198	203837	38883
4199	203879	38834
4200	203925	38785
4201	203966	38735
4202	204016	38686
4203	204063	38638
4204	204110	38589
4205	204155	38540
4206	204199	38490
4207	204246	38441
4208	204291	38392
4209	204333	38342
4210	204382	38294
4211	204427	38245
4212	204474	38196
4213	204522	38147
4214	204565	38098
4215	204612	38049
4216	204657	38000
4217	204703	37951
4218	204750	37902
4219	204798	37853
4220	204846	37805
4221	204892	37756
4222	204945	37708
4223	204991	37659
4224	205033	37609
4225	205078	37560
4226	205127	37512
4227	205172	37462
4228	205215	37413
4229	205255	37363
4230	205302	37314
4231	205349	37265
4232	205397	37217
4233	205440	37167
4234	205482	37117
4235	205526	37068
4236	205567	37018
4237	205616	36970
4238	205666	36921
4239	205712	36872
4240	205751	36822
4241	205795	36773
4242	205846	36725
4243	205897	36677
4244	205940	36627
4245	205986	36578
4246	206031	36529
4247	206082	36481
4248	206126	36432
4249	206173	36383
4250	206216	36334
4251	206263	36285
4252	206307	36236
4253	206353	36186
4254	206395	36137
4255	206434	36087
4256	206481	36038
4257	206525	35989
4258	206568	35939
4259	206612	35890
4260	206652	35840
4261	206703	35792
4262	206744	35742
4263	206784	35692
4264	206825	35642
4265	206869	35593
4266	206914	35544
4267	206960	35495
4268	207006	35446
4269	207046	35396
4270	207089	35347
4271	207129	35297
4272	207174	35248
4273	207229	35200
4274	207274	35151
4275	207318	35102
4276	207360	35052
4277	207405	35003
4278	207446	34954
4279	207489	34904
4280	207541	34856
4281	207587	34807
4282	207637	34759
4283	207680	34710
4284	207726	34661
4285	207774	34612
4286	207816	34563
4287	207866	34515
4288	207916	34466
4289	207957	34417
4290	207995	34367
4291	208038	34317
4292	208081	34268
4293	208127	34219
4294	208168	34169
4295	208212	34120
4296	208256	34071
4297	208302	34022
4298	208344	33972
4299	208388	33923
4300	208430	33874
4301	208479	33825
4302	208532	33778
4303	208577	33729
4304	208628	33680
4305	208669	33631
4306	208715	33582
4307	208764	33534
4308	208825	33487
4309	208877	33439
4310	208927	33391
4311	208979	33343
4312	209034	33296
4313	209088	33248
4314	209138	33200
4315	209187	33152
4316	209232	33102
4317	209271	33053
4318	209316	33004
4319	209365	32955
4320	209412	32906
4321	209452	32857
4322	209503	32809
4323	209545	32759
4324	209595	32711
4325	209644	32663
4326	209693	32614
4327	209737	32565
4328	209782	32516
4329	209828	32467
4330	209879	32419
4331	209916	32369
4332	209959	32320
4333	210001	32270
4334	210053	32222
4335	210099	32173
4336	210141	32124
4337	210184	32075
4338	210230	32026
4339	210272	31976
4340	210317	31927
4341	210362	31878
4342	210411	31830
4343	210453	31781
4344	210496	31731
4345	210546	31683
4346	210586	31633
4347	210625	31584
4348	210676	31536
4349	210718	31486
4350	210766	31438
4351	210810	31389
4352	210853	31339
4353	210899	31291
4354	210950	31242
4355	211000	31194
4356	211047	31146
4357	211098	31097
4358	211144	31049
4359	211185	30999
4360	211231	30950
4361	211273	30901
4362	211319	30852
4363	211366	30804
4364	211416	30755
4365	211469	30708
4366	211509	30658
4367	211555	30609
4368	211597	30560
4369	211639	30510
4370	211682	30461
4371	211728	30412
4372	211771	30363
4373	211811	30314
4374	211853	30264
4375	211894	30215
4376	211946	30167
4377	211990	30118
4378	212028	30068
4379	212072	30019
4380	212120	29970
4381	212176	29923
4382	212224	29875
4383	212272	29826
4384	212315	29777
4385	212364	29729
4386	212415	29680
4387	212456	29631
4388	212505	29583
4389	212546	29533
4390	212595	29485
4391	212640	29436
4392	212681	29387
4393	212722	29337
4394	212766	29288
4395	212808	29239
4396	212855	29190
4397	212896	29141
4398	212940	29092
4399	212981	29042
4400	213031	28994
4401	213089	28947
4402	213142	28899
4403	213191	28851
4404	213237	28802
4405	213280	28753
4406	213325	28704
4407	213367	28655
4408	213410	28606
4409	213460	28558
4410	213511	28510
4411	213565	28462
4412	213607	28413
4413	213652	28364
4414	213703	28316
4415	213749	28267
4416	213796	28219
4417	213845	28170
4418	213890	28121
4419	213940	28073
4420	213986	28024
4421	214031	27976
4422	214085	27928
4423	214125	27878
4424	214174	27830
4425	214218	27781
4426	214258	27732
4427	214298	27682
4428	214339	27633
4429	214384	27584
4430	214428	27535
4431	214474	27486
4432	214521	27438
4433	214565	27389
4434	214615	27341
4435	214661	27292
4436	214700	27242
4437	214746	27194
4438	214792	27145
4439	214839	27096
4440	214883	27047
4441	214925	26998
4442	214968	26949
4443	215008	26900
4444	215052	26851
4445	215095	26802
4446	215145	26754
4447	215191	26705
4448	215238	26656
4449	215287	26608
4450	215333	26559
4451	215377	26510
4452	215422	26462
4453	215469	26413
4454	215517	26365
4455	215559	26316
4456	215604	26267
4457	215658	26219
4458	215704	26170
4459	215754	26122
4460	215797	26073
4461	215839	26024
4462	215879	25975
4463	215923	25926
4464	215973	25878
4465	216020	25829
4466	216063	25780
4467	216104	25731
4468	216147	25682
4469	216203	25634
4470	216245	25585
4471	216288	25536
4472	216330	25487
4473	216373	25438
4474	216419	25389
4475	216462	25341
4476	216507	25292
4477	216551	25243
4478	216590	25193
4479	216632	25144
4480	216681	25096
4481	216731	25048
4482	216774	24999
4483	216815	24950
4484	216860	24901
4485	216903	24852
4486	216949	24803
4487	217001	24755
4488	217040	24706
4489	217085	24657
4490	217133	24609
4491	217172	24559
4492	217217	24511
4493	217262	24462
4494	217310	24414
4495	217351	24365
4496	217400	24316
4497	217438	24267
4498	217481	24218
4499	217524	24169
4500	217572	24120
4501	217617	24072
4502	217656	24022
4503	217699	23973
4504	217750	23925
4505	217793	23877
4506	217833	23827
4507	217875	23778
4508	217919	23730
4509	217966	23681
4510	218007	23632
4511	218046	23583
4512	218089	23534
4513	218130	23485
4514	218175	23436
4515	218215	23387
4516	218254	23337
4517	218300	23289
4518	218341	23240
4519	218383	23191
4520	218427	23142
4521	218472	23093
4522	218513	23044
4523	218561	22996
4524	218605	22947
4525	218648	22898
4526	218690	22849
4527	218734	22800
4528	218773	22751
4529	218823	22703
4530	218903	22658
4531	219008	22616
4532	219059	22568
4533	219112	22520
4534	219167	22472
4535	219226	22425
4536	219276	22377
4537	219330	22329
4538	219385	22281
4539	219432	22233
4540	219487	22185
4541	219555	22139
4542	219604	22090
4543	219657	22043
4544	219708	21995
4545	219761	21947
4546	219820	21899
4547	219879	21852
4548	219945	21805
4549	220005	21758
4550	220051	21710
4551	220093	21661
4552	220134	21612
4553	220183	21563
4554	220227	21515
4555	220269	21466
4556	220310	21417
4557	220359	21368
4558	220409	21320
4559	220458	21272
4560	220506	21223
4561	220548	21174
4562	220587	21125
4563	220632	21077
4564	220671	21027
4565	220714	20978
4566	220756	20930
4567	220799	20881
4568	220840	20832
4569	220889	20783
4570	220937	20735
4571	220983	20686
4572	221023	20637
4573	221072	20589
4574	221116	20540
4575	221159	20492
4576	221200	20443
4577	221240	20393
4578	221284	20345
4579	221325	20296
4580	221370	20247
4581	221413	20198
4582	221462	20150
4583	221507	20101
4584	221554	20053
4585	221600	20004
4586	221645	19956
4587	221685	19907
4588	221727	19858
4589	221768	19809
4590	221815	19760
4591	221855	19711
4592	221907	19663
4593	221950	19615
4594	222000	19566
4595	222041	19517
4596	222087	19469
4597	222136	19421
4598	222187	19373
4599	222231	19324
4600	222276	19275
4601	222316	19226
4602	222360	19178
4603	222404	19129
4604	222453	19081
4605	222499	19032
4606	222541	18983
4607	222587	18935
4608	222635	18887
4609	222680	18838
4610	222721	18789
4611	222767	18741
4612	222808	18692
4613	222856	18643
4614	222898	18594
4615	222942	18546
4616	222989	18497
4617	223035	18449
4618	223083	18401
4619	223120	18351
4620	223161	18302
4621	223203	18254
4622	223246	18205
4623	223289	18156
4624	223335	18108
4625	223381	18059
4626	223422	18010
4627	223466	17962
4628	223512	17913
4629	223561	17865
4630	223608	17817
4631	223651	17768
4632	223693	17719
4633	223740	17671
4634	223780	17622
4635	223826	17573
4636	223870	17525
4637	223908	17476
4638	223959	17428
4639	224000	17379
4640	224041	17330
4641	224094	17282
4642	224134	17233
4643	224181	17185
4644	224227	17136
4645	224268	17088
4646	224311	17039
4647	224352	16990
4648	224394	16941
4649	224444	16893
4650	224487	16845
4651	224526	16796
4652	224568	16747
4653	224617	16699
4654	224664	16650
4655	224707	16602
4656	224744	16553
4657	224785	16504
4658	224828	16455
4659	224873	16407
4660	224920	16358
4661	224956	16309
4662	224994	16260
4663	225032	16211
4664	225082	16163
4665	225125	16114
4666	225165	16066
4667	225205	16017
4668	225243	15968
4669	225294	15920
4670	225342	15871
4671	225382	15823
4672	225422	15774
4673	225466	15725
4674	225511	15677
4675	225556	15628
4676	225595	15579
4677	225642	15531
4678	225690	15483
4679	225730	15434
4680	225770	15385
4681	225811	15337
4682	225854	15288
4683	225901	15240
4684	225943	15191
4685	225993	15143
4686	226033	15094
4687	226071	15045
4688	226115	14997
4689	226156	14948
4690	226205	14900
4691	226248	14851
4692	226290	14803
4693	226333	14754
4694	226380	14706
4695	226424	14657
4696	226466	14609
4697	226509	14560
4698	226552	14512
4699	226598	14463
4700	226637	14414
4701	226684	14366
4702	226731	14318
4703	226781	14270
4704	226823	14221
4705	226871	14173
4706	226910	14124
4707	226952	14076
4708	226999	14027
4709	227047	13979
4710	227092	13931
4711	227133	13882
4712	227173	13833
4713	227220	13785
4714	227267	13737
4715	227315	13689
4716	227360	13640
4717	227399	13591
4718	227446	13543
4719	227487	13495
4720	227537	13446
4721	227586	13398
4722	227630	13350
4723	227680	13302
4724	227722	13253
4725	227774	13205
4726	227820	13157
4727	227865	13109
4728	227913	13060
4729	227954	13012
4730	227999	12963
4731	228040	12915
4732	228087	12866
4733	228135	12818
4734	228177	12770
4735	228219	12721
4736	228267	12673
4737	228316	12625
4738	228365	12577
4739	228404	12528
4740	228445	12479
4741	228485	12431
4742	228528	12382
4743	228571	12334
4744	228616	12286
4745	228659	12237
4746	228699	12188
4747	228743	12140
4748	228790	12092
4749	228840	12044
4750	228882	11995
4751	228938	11947
4752	228988	11899
4753	229038	11851
4754	229082	11803
4755	229125	11754
4756	229164	11706
4757	229206	11657
4758	229246	11609
4759	229288	11560
4760	229336	11512
4761	229380	11464
4762	229422	11415
4763	229467	11367
4764	229508	11318
4765	229556	11270
4766	229599	11222
4767	229648	11174
4768	229692	11125
4769	229734	11077
4770	229775	11028
