iter	Passed	Remaining
1663	114728	230009
1664	114802	229950
1665	114873	229884
1666	114940	229811
1667	115014	229752
1668	115083	229684
1669	115149	229609
1670	115215	229534
1671	115289	229476
1672	115368	229427
1673	115465	229414
1674	115556	229387
1675	115633	229334
1676	115714	229289
1677	115779	229213
1678	115845	229138
1679	115915	229070
1680	115980	228994
1681	116044	228915
1682	116120	228859
1683	116187	228787
1684	116249	228704
1685	116313	228625
1686	116389	228570
1687	116460	228505
1688	116533	228443
1689	116595	228361
1690	116665	228295
1691	116740	228237
1692	116811	228173
1693	116878	228098
1694	116951	228037
1695	117017	227962
1696	117093	227907
1697	117164	227843
1698	117223	227753
1699	117292	227685
1700	117360	227614
1701	117435	227558
1702	117508	227496
1703	117569	227411
1704	117647	227359
1705	117719	227297
1706	117782	227216
1707	117848	227141
1708	117921	227080
1709	117990	227011
1710	118053	226930
1711	118110	226837
1712	118181	226772
1713	118261	226725
1714	118325	226647
1715	118383	226555
1716	118453	226489
1717	118517	226411
1718	118593	226355
1719	118664	226290
1720	118727	226209
1721	118802	226153
1722	118874	226088
1723	118947	226028
1724	119020	225967
1725	119096	225910
1726	119162	225835
1727	119228	225761
1728	119294	225686
1729	119370	225631
1730	119448	225578
1731	119524	225523
1732	119590	225449
1733	119656	225373
1734	119718	225291
1735	119781	225211
1736	119852	225145
1737	119916	225067
1738	119981	224990
1739	120052	224926
1740	120116	224848
1741	120186	224780
1742	120255	224712
1743	120315	224625
1744	120380	224548
1745	120443	224469
1746	120513	224402
1747	120570	224310
1748	120637	224238
1749	120712	224179
1750	120778	224105
1751	120846	224035
1752	120919	223973
1753	120983	223894
1754	121045	223813
1755	121114	223745
1756	121183	223675
1757	121254	223609
1758	121317	223531
1759	121392	223473
1760	121465	223411
1761	121529	223332
1762	121596	223259
1763	121672	223204
1764	121738	223129
1765	121819	223082
1766	121888	223013
1767	121951	222934
1768	122021	222867
1769	122096	222809
1770	122159	222729
1771	122230	222664
1772	122300	222596
1773	122370	222528
1774	122434	222451
1775	122496	222369
1776	122566	222301
1777	122638	222239
1778	122701	222160
1779	122768	222087
1780	122837	222018
1781	122903	221942
1782	122969	221868
1783	123037	221798
1784	123099	221717
1785	123164	221640
1786	123232	221569
1787	123302	221502
1788	123361	221416
1789	123432	221351
1790	123502	221284
1791	123570	221212
1792	123645	221154
1793	123715	221088
1794	123786	221022
1795	123851	220947
1796	123919	220876
1797	123985	220801
1798	124051	220728
1799	124129	220673
1800	124193	220597
1801	124264	220531
1802	124331	220459
1803	124399	220388
1804	124467	220317
1805	124544	220263
1806	124614	220195
1807	124684	220128
1808	124754	220061
1809	124826	219998
1810	124892	219924
1811	124965	219862
1812	125042	219808
1813	125114	219744
1814	125184	219675
1815	125258	219616
1816	125325	219543
1817	125387	219461
1818	125459	219399
1819	125532	219337
1820	125603	219272
1821	125673	219204
1822	125745	219140
1823	125807	219059
1824	125881	218999
1825	125945	218921
1826	126001	218830
1827	126075	218769
1828	126151	218712
1829	126222	218647
1830	126290	218577
1831	126358	218507
1832	126427	218436
1833	126504	218382
1834	126564	218297
1835	126638	218238
1836	126712	218176
1837	126781	218108
1838	126855	218047
1839	126939	218004
1840	126999	217919
1841	127068	217851
1842	127144	217793
1843	127207	217715
1844	127271	217636
1845	127336	217561
1846	127399	217481
1847	127470	217417
1848	127535	217340
1849	127600	217265
1850	127660	217181
1851	127724	217103
1852	127786	217022
1853	127845	216937
1854	127910	216861
1855	127982	216798
1856	128051	216729
1857	128111	216645
1858	128172	216561
1859	128241	216492
1860	128305	216416
1861	128387	216368
1862	128462	216310
1863	128533	216244
1864	128594	216163
1865	128665	216097
1866	128724	216011
1867	128793	215942
1868	128870	215888
1869	128934	215809
1870	129002	215740
1871	129075	215676
1872	129139	215600
1873	129232	215570
1874	129309	215516
1875	129381	215451
1876	129445	215374
1877	129509	215298
1878	129571	215217
1879	129648	215160
1880	129736	215124
1881	129831	215097
1882	129923	215067
1883	130013	215032
1884	130082	214964
1885	130151	214894
1886	130220	214825
1887	130294	214764
1888	130370	214707
1889	130456	214665
1890	130537	214617
1891	130639	214602
1892	130723	214557
1893	130802	214505
1894	130875	214442
1895	130952	214387
1896	131022	214319
1897	131095	214256
1898	131176	214207
1899	131271	214179
1900	131350	214126
1901	131458	214121
1902	131549	214087
1903	131615	214013
1904	131680	213937
1905	131759	213883
1906	131831	213820
1907	131922	213785
1908	132017	213759
1909	132109	213727
1910	132184	213667
1911	132262	213612
1912	132330	213540
1913	132392	213460
1914	132462	213392
1915	132541	213339
1916	132608	213266
1917	132682	213205
1918	132771	213168
1919	132841	213100
1920	132936	213071
1921	133010	213010
1922	133086	212952
1923	133164	212896
1924	133239	212836
1925	133313	212775
1926	133403	212739
1927	133472	212669
1928	133551	212615
1929	133628	212558
1930	133700	212495
1931	133781	212443
1932	133864	212396
1933	133944	212344
1934	134027	212296
1935	134110	212249
1936	134179	212179
1937	134263	212134
1938	134343	212080
1939	134407	212003
1940	134489	211953
1941	134573	211908
1942	134649	211849
1943	134738	211811
1944	134804	211736
1945	134875	211670
1946	134951	211611
1947	135038	211569
1948	135106	211497
1949	135180	211436
1950	135267	211394
1951	135353	211351
1952	135425	211285
1953	135503	211229
1954	135577	211168
1955	135644	211094
1956	135725	211044
1957	135812	211001
1958	135893	210950
1959	135971	210894
1960	136040	210825
1961	136116	210765
1962	136203	210723
1963	136286	210675
1964	136366	210621
1965	136442	210562
1966	136510	210491
1967	136584	210429
1968	136654	210361
1969	136732	210303
1970	136811	210250
1971	136896	210204
1972	136963	210130
1973	137026	210052
1974	137108	210001
1975	137173	209925
1976	137250	209867
1977	137323	209803
1978	137396	209740
1979	137462	209665
1980	137540	209608
1981	137604	209530
1982	137675	209463
1983	137761	209419
1984	137838	209362
1985	137934	209333
1986	138001	209259
1987	138073	209194
1988	138149	209133
1989	138219	209065
1990	138280	208983
1991	138346	208909
1992	138421	208848
1993	138490	208776
1994	138572	208726
1995	138666	208694
1996	138742	208635
1997	138819	208576
1998	138884	208499
1999	138958	208437
2000	139028	208368
2001	139088	208285
2002	139157	208214
2003	139228	208148
2004	139293	208071
2005	139372	208016
2006	139450	207959
2007	139513	207880
2008	139583	207812
2009	139656	207747
2010	139726	207679
2011	139806	207625
2012	139884	207568
2013	139955	207501
2014	140038	207450
2015	140120	207401
2016	140193	207335
2017	140267	207273
2018	140337	207204
2019	140412	207143
2020	140479	207070
2021	140545	206995
2022	140623	206938
2023	140707	206890
2024	140792	206842
2025	140883	206805
2026	140964	206752
2027	141048	206704
2028	141114	206629
2029	141191	206570
2030	141271	206516
2031	141341	206447
2032	141421	206393
2033	141495	206330
2034	141558	206251
2035	141631	206186
2036	141697	206111
2037	141764	206038
2038	141842	205981
2039	141908	205906
2040	141989	205853
2041	142056	205780
2042	142159	205758
2043	142242	205709
2044	142337	205675
2045	142420	205625
2046	142505	205578
2047	142595	205537
2048	142690	205505
2049	142784	205470
2050	142874	205429
2051	142957	205379
2052	143028	205312
2053	143107	205255
2054	143180	205189
2055	143256	205129
2056	143331	205067
2057	143403	205000
2058	143466	204921
2059	143535	204851
2060	143607	204785
2061	143683	204724
2062	143772	204682
2063	143849	204622
2064	143927	204565
2065	144006	204508
2066	144086	204454
2067	144175	204411
2068	144259	204361
2069	144330	204293
2070	144406	204232
2071	144483	204173
2072	144556	204107
2073	144622	204033
2074	144699	203973
2075	144775	203913
2076	144849	203849
2077	144926	203789
2078	144994	203717
2079	145072	203659
2080	145169	203628
2081	145258	203585
2082	145323	203508
2083	145398	203445
2084	145468	203376
2085	145539	203308
2086	145613	203245
2087	145675	203163
2088	145751	203102
2089	145827	203042
2090	145895	202969
2091	145971	202909
2092	146043	202841
2093	146113	202773
2094	146185	202706
2095	146270	202657
2096	146344	202593
2097	146415	202524
2098	146487	202458
2099	146570	202406
2100	146648	202347
2101	146715	202274
2102	146785	202204
2103	146854	202133
2104	146927	202068
2105	146995	201996
2106	147065	201927
2107	147134	201856
2108	147209	201793
2109	147282	201728
2110	147361	201671
2111	147435	201607
2112	147506	201538
2113	147572	201463
2114	147641	201393
2115	147711	201322
2116	147784	201258
2117	147870	201210
2118	147950	201153
2119	148016	201078
2120	148090	201015
2121	148161	200947
2122	148233	200879
2123	148308	200817
2124	148388	200760
2125	148456	200688
2126	148538	200635
2127	148610	200568
2128	148692	200514
2129	148759	200441
2130	148825	200366
2131	148902	200306
2132	148983	200250
2133	149055	200184
2134	149171	200176
2135	149234	200096
2136	149303	200026
2137	149378	199962
2138	149445	199889
2139	149512	199815
2140	149582	199746
2141	149651	199674
2142	149721	199605
2143	149786	199529
2144	149863	199468
2145	149931	199395
2146	150005	199331
2147	150083	199272
2148	150154	199204
2149	150237	199151
2150	150320	199099
2151	150406	199051
2152	150470	198972
2153	150531	198891
2154	150606	198827
2155	150675	198757
2156	150744	198686
2157	150830	198637
2158	150893	198558
2159	150965	198491
2160	151049	198440
2161	151113	198363
2162	151191	198303
2163	151265	198238
2164	151328	198159
2165	151402	198094
2166	151478	198033
2167	151544	197958
2168	151628	197907
2169	151694	197831
2170	151764	197762
2171	151847	197709
2172	151917	197639
2173	151985	197566
2174	152059	197502
2175	152128	197431
2176	152196	197358
2177	152282	197310
2178	152347	197233
2179	152418	197164
2180	152492	197100
2181	152561	197029
2182	152643	196975
2183	152715	196908
2184	152786	196839
2185	152854	196767
2186	152932	196707
2187	152994	196627
2188	153066	196559
2189	153156	196515
2190	153229	196450
2191	153301	196382
2192	153372	196314
2193	153438	196239
2194	153519	196183
2195	153591	196116
2196	153659	196044
2197	153721	195963
2198	153791	195894
2199	153861	195823
2200	153929	195751
2201	154005	195689
2202	154086	195633
2203	154160	195568
2204	154233	195502
2205	154309	195439
2206	154380	195371
2207	154460	195314
2208	154527	195240
2209	154600	195174
2210	154689	195128
2211	154766	195067
2212	154845	195008
2213	154918	194942
2214	154995	194881
2215	155072	194820
2216	155146	194755
2217	155217	194686
2218	155300	194633
2219	155379	194573
2220	155469	194529
2221	155553	194477
2222	155633	194419
2223	155705	194351
2224	155783	194291
2225	155847	194214
2226	155914	194140
2227	155987	194073
2228	156055	194002
2229	156125	193932
2230	156202	193870
2231	156262	193787
2232	156330	193715
2233	156402	193647
2234	156468	193572
2235	156539	193503
2236	156615	193442
2237	156699	193388
2238	156774	193325
2239	156850	193261
2240	156918	193189
2241	156996	193129
2242	157069	193063
2243	157143	192998
2244	157221	192938
2245	157295	192872
2246	157367	192804
2247	157440	192738
2248	157510	192668
2249	157585	192604
2250	157658	192538
2251	157726	192465
2252	157802	192403
2253	157882	192344
2254	157951	192273
2255	158029	192212
2256	158094	192136
2257	158168	192071
2258	158243	192007
2259	158320	191945
2260	158392	191878
2261	158463	191809
2262	158535	191742
2263	158607	191673
2264	158681	191608
2265	158763	191552
2266	158832	191481
2267	158919	191431
2268	159004	191380
2269	159093	191333
2270	159158	191256
2271	159227	191185
2272	159289	191104
2273	159363	191040
2274	159423	190957
2275	159496	190891
2276	159563	190817
2277	159634	190748
2278	159708	190683
2279	159777	190611
2280	159843	190536
2281	159912	190465
2282	159982	190394
2283	160054	190327
2284	160133	190267
2285	160200	190194
2286	160266	190119
2287	160351	190066
2288	160418	189992
2289	160490	189925
2290	160565	189861
2291	160630	189785
2292	160694	189707
2293	160773	189647
2294	160844	189579
2295	160914	189508
2296	160992	189447
2297	161073	189390
2298	161146	189324
2299	161220	189258
2300	161293	189192
2301	161360	189118
2302	161439	189058
2303	161502	188980
2304	161567	188903
2305	161651	188850
2306	161722	188781
2307	161789	188707
2308	161866	188645
2309	161942	188582
2310	162015	188515
2311	162094	188456
2312	162162	188383
2313	162234	188314
2314	162314	188257
2315	162384	188186
2316	162446	188107
2317	162524	188046
2318	162587	187968
2319	162652	187891
2320	162720	187818
2321	162794	187753
2322	162871	187690
2323	162943	187623
2324	163014	187553
2325	163086	187485
2326	163170	187431
2327	163244	187366
2328	163303	187283
2329	163369	187209
2330	163435	187134
2331	163502	187060
2332	163587	187007
2333	163671	186953
2334	163747	186889
2335	163819	186821
2336	163892	186754
2337	163955	186676
2338	164030	186612
2339	164093	186533
2340	164162	186461
2341	164237	186397
2342	164305	186324
2343	164374	186253
2344	164448	186188
2345	164522	186122
2346	164593	186053
2347	164674	185994
2348	164747	185928
2349	164816	185856
2350	164891	185792
2351	164958	185718
2352	165037	185658
2353	165106	185587
2354	165174	185514
2355	165243	185442
2356	165301	185359
2357	165382	185300
2358	165449	185227
2359	165517	185154
2360	165594	185093
2361	165676	185035
2362	165739	184957
2363	165810	184888
2364	165895	184835
2365	165953	184751
2366	166028	184686
2367	166111	184630
2368	166173	184551
2369	166238	184475
2370	166307	184404
2371	166387	184345
2372	166462	184279
2373	166544	184223
2374	166620	184159
2375	166694	184093
2376	166766	184025
2377	166835	183953
2378	166907	183886
2379	166985	183824
2380	167059	183758
2381	167126	183684
2382	167195	183613
2383	167273	183551
2384	167333	183470
2385	167400	183396
2386	167475	183332
2387	167542	183258
2388	167624	183201
2389	167689	183124
2390	167764	183060
2391	167841	182997
2392	167903	182918
2393	167977	182852
2394	168046	182781
2395	168117	182712
2396	168194	182649
2397	168263	182577
2398	168329	182502
2399	168407	182441
2400	168477	182370
2401	168539	182292
2402	168609	182221
2403	168673	182144
2404	168753	182085
2405	168823	182014
2406	168894	181946
2407	168962	181873
2408	169029	181800
2409	169101	181731
2410	169171	181661
2411	169241	181591
2412	169313	181522
2413	169396	181466
2414	169466	181395
2415	169546	181336
2416	169625	181275
2417	169691	181200
2418	169764	181133
2419	169834	181063
2420	169907	180996
2421	169982	180931
2422	170062	180870
2423	170133	180801
2424	170197	180725
2425	170273	180661
2426	170342	180590
2427	170401	180507
2428	170479	180445
2429	170538	180363
2430	170617	180303
2431	170699	180245
2432	170763	180168
2433	170831	180095
2434	170902	180026
2435	170964	179948
2436	171046	179890
2437	171116	179819
2438	171192	179755
2439	171262	179684
2440	171331	179613
2441	171402	179544
2442	171464	179465
2443	171540	179401
2444	171616	179337
2445	171693	179274
2446	171767	179207
2447	171850	179150
2448	171913	179073
2449	171978	178998
2450	172058	178937
2451	172131	178871
2452	172201	178799
2453	172265	178723
2454	172335	178653
2455	172400	178577
2456	172478	178515
2457	172547	178444
2458	172614	178370
2459	172687	178302
2460	172763	178239
2461	172828	178163
2462	172901	178096
2463	172989	178044
2464	173051	177965
2465	173121	177895
2466	173192	177826
2467	173260	177753
2468	173336	177689
2469	173406	177619
2470	173477	177549
2471	173547	177479
2472	173622	177413
2473	173686	177336
2474	173768	177279
2475	173828	177198
2476	173898	177127
2477	173969	177058
2478	174036	176984
2479	174109	176917
2480	174174	176841
2481	174246	176774
2482	174333	176721
2483	174400	176647
2484	174466	176572
2485	174543	176509
2486	174606	176432
2487	174682	176367
2488	174748	176292
2489	174817	176221
2490	174880	176144
2491	174959	176083
2492	175030	176013
2493	175103	175945
2494	175165	175867
2495	175249	175811
2496	175311	175732
2497	175375	175656
2498	175448	175589
2499	175523	175523
2500	175599	175459
2501	175679	175398
2502	175743	175322
2503	175809	175247
2504	175880	175178
2505	175954	175111
2506	176032	175049
2507	176107	174983
2508	176172	174908
2509	176238	174834
2510	176306	174761
2511	176386	174700
2512	176451	174625
2513	176516	174550
2514	176584	174478
2515	176661	174414
2516	176739	174352
2517	176813	174285
2518	176881	174213
2519	176944	174135
2520	177014	174065
2521	177080	173991
2522	177141	173912
2523	177214	173844
2524	177289	173779
2525	177350	173699
2526	177431	173639
2527	177497	173565
2528	177566	173494
2529	177641	173429
2530	177716	173362
2531	177788	173295
2532	177854	173220
2533	177935	173160
2534	178005	173090
2535	178066	173010
2536	178133	172937
2537	178210	172874
2538	178275	172798
2539	178348	172730
2540	178418	172660
2541	178484	172586
2542	178559	172520
2543	178643	172463
2544	178719	172399
2545	178790	172329
2546	178872	172271
2547	178949	172207
2548	179018	172136
2549	179094	172071
2550	179166	172002
2551	179234	171930
2552	179297	171852
2553	179367	171783
2554	179441	171716
2555	179512	171646
2556	179587	171580
2557	179668	171521
2558	179738	171450
2559	179807	171379
2560	179870	171301
2561	179947	171238
2562	180021	171171
2563	180102	171111
2564	180168	171037
2565	180241	170969
2566	180315	170902
2567	180382	170829
2568	180450	170757
2569	180520	170686
2570	180600	170625
2571	180673	170557
2572	180743	170487
2573	180814	170417
2574	180880	170343
2575	180961	170284
2576	181036	170218
2577	181108	170149
2578	181180	170081
2579	181248	170008
2580	181318	169937
2581	181395	169873
2582	181459	169797
2583	181533	169731
2584	181604	169661
2585	181687	169602
2586	181761	169536
2587	181827	169462
2588	181898	169392
2589	181976	169329
2590	182042	169255
2591	182117	169189
2592	182195	169126
2593	182265	169056
2594	182327	168978
2595	182396	168906
2596	182467	168837
2597	182540	168768
2598	182616	168704
2599	182683	168630
2600	182751	168558
2601	182818	168484
2602	182897	168423
2603	182969	168354
2604	183037	168282
2605	183107	168211
2606	183197	168159
2607	183257	168080
2608	183325	168007
2609	183403	167944
2610	183473	167874
2611	183539	167799
2612	183606	167726
2613	183685	167664
2614	183747	167585
2615	183805	167504
2616	183886	167444
2617	183957	167374
2618	184017	167295
2619	184092	167229
2620	184172	167167
2621	184244	167098
2622	184314	167028
2623	184392	166964
2624	184462	166894
2625	184532	166824
2626	184607	166758
2627	184682	166692
2628	184743	166613
2629	184811	166541
2630	184881	166470
2631	184957	166405
2632	185019	166328
2633	185101	166267
2634	185160	166187
2635	185227	166114
2636	185303	166049
2637	185369	165974
2638	185434	165900
2639	185496	165823
2640	185570	165755
2641	185643	165687
2642	185714	165618
2643	185798	165559
2644	185869	165490
2645	185932	165414
2646	186011	165351
2647	186086	165285
2648	186154	165212
2649	186225	165143
2650	186302	165079
2651	186366	165003
2652	186440	164936
2653	186511	164866
2654	186576	164791
2655	186649	164723
2656	186714	164648
2657	186777	164571
2658	186843	164498
2659	186918	164432
2660	186993	164366
2661	187070	164301
2662	187141	164232
2663	187213	164162
2664	187280	164090
2665	187342	164012
2666	187424	163952
2667	187503	163889
2668	187573	163819
2669	187640	163746
2670	187716	163680
2671	187789	163612
2672	187869	163550
2673	187954	163493
2674	188023	163422
2675	188098	163356
2676	188178	163294
2677	188236	163213
2678	188298	163135
2679	188358	163056
2680	188437	162993
2681	188515	162930
2682	188585	162859
2683	188662	162795
2684	188733	162725
2685	188796	162648
2686	188860	162573
2687	188940	162511
2688	189013	162443
2689	189083	162373
2690	189150	162299
2691	189226	162234
2692	189292	162160
2693	189369	162095
2694	189459	162042
2695	189533	161975
2696	189614	161913
2697	189691	161849
2698	189760	161778
2699	189846	161720
2700	189914	161648
2701	189998	161590
2702	190074	161524
2703	190140	161450
2704	190209	161379
2705	190280	161309
2706	190348	161237
2707	190416	161165
2708	190499	161105
2709	190564	161030
2710	190630	160956
2711	190705	160890
2712	190770	160815
2713	190854	160756
2714	190927	160688
2715	190983	160605
2716	191051	160534
2717	191119	160461
2718	191194	160395
2719	191262	160323
2720	191325	160246
2721	191404	160183
2722	191474	160112
2723	191543	160041
2724	191619	159975
2725	191688	159904
2726	191759	159834
2727	191828	159763
2728	191909	159701
2729	191982	159633
2730	192054	159565
2731	192139	159506
2732	192205	159432
2733	192268	159356
2734	192343	159290
2735	192419	159223
2736	192484	159149
2737	192550	159075
2738	192631	159014
2739	192698	158940
2740	192770	158871
2741	192834	158796
2742	192907	158728
2743	192973	158654
2744	193047	158587
2745	193121	158520
2746	193193	158451
2747	193262	158379
2748	193331	158308
2749	193403	158239
2750	193478	158172
2751	193547	158101
2752	193617	158030
2753	193688	157961
2754	193759	157891
2755	193823	157815
2756	193888	157740
2757	193948	157662
2758	194011	157586
2759	194083	157516
2760	194142	157437
2761	194206	157362
2762	194270	157286
2763	194356	157228
2764	194418	157151
2765	194478	157073
2766	194558	157010
2767	194631	156942
2768	194698	156869
2769	194759	156792
2770	194849	156737
2771	194926	156672
2772	194999	156604
2773	195075	156538
2774	195153	156474
2775	195221	156402
2776	195294	156334
2777	195369	156267
2778	195439	156196
2779	195519	156134
2780	195606	156076
2781	195678	156008
2782	195754	155942
2783	195827	155874
2784	195897	155803
2785	195971	155736
2786	196036	155661
2787	196104	155589
2788	196177	155520
2789	196250	155452
2790	196322	155383
2791	196399	155318
2792	196486	155261
2793	196561	155195
2794	196632	155125
2795	196705	155056
2796	196785	154993
2797	196858	154925
2798	196928	154855
2799	197003	154788
2800	197082	154725
2801	197146	154649
2802	197222	154583
2803	197297	154517
2804	197370	154448
2805	197445	154381
2806	197523	154317
2807	197591	154245
2808	197668	154180
2809	197746	154115
2810	197810	154040
2811	197879	153968
2812	197944	153894
2813	198018	153827
2814	198092	153758
2815	198157	153684
2816	198220	153608
2817	198294	153541
2818	198362	153468
2819	198435	153400
2820	198509	153333
2821	198572	153256
2822	198643	153187
2823	198721	153122
2824	198787	153048
2825	198858	152978
2826	198923	152904
2827	198998	152837
2828	199073	152770
2829	199142	152699
2830	199218	152633
2831	199292	152565
2832	199353	152488
2833	199430	152423
2834	199505	152356
2835	199575	152285
2836	199648	152217
2837	199713	152142
2838	199789	152076
2839	199851	151999
2840	199922	151930
2841	199991	151858
2842	200058	151785
2843	200126	151713
2844	200197	151643
2845	200266	151572
2846	200334	151499
2847	200397	151424
2848	200477	151361
2849	200561	151301
2850	200635	151233
2851	200694	151153
2852	200773	151090
2853	200836	151014
2854	200910	150946
2855	200985	150879
2856	201054	150808
2857	201124	150737
2858	201197	150669
2859	201270	150600
2860	201335	150526
2861	201399	150451
2862	201470	150381
2863	201553	150320
2864	201623	150249
2865	201696	150181
2866	201771	150114
2867	201837	150040
2868	201898	149963
2869	201963	149889
2870	202048	149829
2871	202112	149754
2872	202173	149677
2873	202250	149611
2874	202321	149542
2875	202393	149472
2876	202463	149401
2877	202534	149332
2878	202600	149258
2879	202671	149189
2880	202736	149114
2881	202809	149045
2882	202867	148966
2883	202936	148894
2884	203020	148834
2885	203092	148765
2886	203168	148699
2887	203234	148625
2888	203309	148558
2889	203373	148483
2890	203438	148409
2891	203513	148342
2892	203597	148281
2893	203670	148213
2894	203739	148142
2895	203815	148075
2896	203881	148002
2897	203941	147924
2898	204018	147859
2899	204097	147794
2900	204161	147720
2901	204228	147646
2902	204311	147585
2903	204373	147509
2904	204446	147440
2905	204522	147374
2906	204598	147307
2907	204664	147234
2908	204730	147161
2909	204809	147096
2910	204877	147024
2911	204942	146950
2912	205018	146884
2913	205096	146818
2914	205160	146744
2915	205238	146679
2916	205315	146613
2917	205387	146544
2918	205454	146471
2919	205530	146405
2920	205612	146342
2921	205686	146275
2922	205755	146203
2923	205823	146131
2924	205883	146054
2925	205944	145977
2926	206013	145905
2927	206086	145837
2928	206151	145762
2929	206220	145691
2930	206291	145621
2931	206362	145552
2932	206429	145478
2933	206493	145404
2934	206578	145344
2935	206652	145276
2936	206707	145194
2937	206786	145130
2938	206848	145054
2939	206915	144981
2940	206986	144911
2941	207054	144839
2942	207126	144770
2943	207194	144698
2944	207264	144627
2945	207333	144556
2946	207409	144489
2947	207478	144418
2948	207561	144356
2949	207635	144288
2950	207700	144214
2951	207775	144147
2952	207841	144074
2953	207904	143998
2954	207974	143928
2955	208040	143854
2956	208108	143782
2957	208177	143711
2958	208243	143637
2959	208324	143575
2960	208388	143500
2961	208460	143430
2962	208539	143366
2963	208613	143298
2964	208686	143229
2965	208758	143160
2966	208818	143083
2967	208884	143009
2968	208952	142938
2969	209020	142865
2970	209089	142794
2971	209152	142719
2972	209221	142647
2973	209281	142570
2974	209357	142503
2975	209425	142431
2976	209488	142356
2977	209565	142290
2978	209636	142220
2979	209698	142144
2980	209770	142075
2981	209848	142009
2982	209925	141944
2983	209986	141867
2984	210046	141790
2985	210121	141722
2986	210195	141654
2987	210253	141576
2988	210330	141510
2989	210414	141449
2990	210471	141369
2991	210542	141299
2992	210615	141231
2993	210674	141153
2994	210745	141083
2995	210808	141008
2996	210886	140942
2997	210967	140879
2998	211028	140802
2999	211097	140731
3000	211164	140658
3001	211234	140588
3002	211303	140517
3003	211371	140444
3004	211442	140375
3005	211521	140310
3006	211582	140234
3007	211658	140167
3008	211718	140090
3009	211785	140017
3010	211847	139941
3011	211920	139873
3012	211986	139799
3013	212054	139727
3014	212123	139657
3015	212210	139597
3016	212281	139527
3017	212346	139453
3018	212415	139382
3019	212484	139311
3020	212556	139241
3021	212617	139165
3022	212695	139099
3023	212771	139033
3024	212831	138955
3025	212898	138883
3026	212976	138818
3027	213038	138742
3028	213111	138673
3029	213174	138598
3030	213242	138526
3031	213310	138455
3032	213376	138381
3033	213449	138313
3034	213527	138247
3035	213596	138176
3036	213679	138113
3037	213749	138043
3038	213809	137966
3039	213878	137895
3040	213942	137821
3041	214006	137746
3042	214069	137671
3043	214129	137594
3044	214200	137524
3045	214276	137457
3046	214343	137385
3047	214421	137319
3048	214483	137244
3049	214561	137178
3050	214626	137104
3051	214693	137032
3052	214781	136973
3053	214849	136901
3054	214924	136834
3055	214986	136758
3056	215060	136690
3057	215130	136619
3058	215199	136548
3059	215267	136476
3060	215345	136411
3061	215416	136341
3062	215483	136269
3063	215555	136199
3064	215626	136129
3065	215702	136063
3066	215769	135990
3067	215844	135922
3068	215916	135853
3069	215986	135783
3070	216054	135711
3071	216139	135649
3072	216205	135577
3073	216268	135501
3074	216339	135432
3075	216409	135361
3076	216474	135287
3077	216537	135212
3078	216597	135135
3079	216668	135066
3080	216742	134997
3081	216805	134923
3082	216875	134852
3083	216944	134781
3084	217011	134709
3085	217075	134634
3086	217140	134561
3087	217230	134502
3088	217296	134429
3089	217355	134352
3090	217427	134282
3091	217525	134229
3092	217589	134155
3093	217653	134081
3094	217732	134016
3095	217788	133937
3096	217858	133866
3097	217924	133793
3098	218007	133730
3099	218072	133657
3100	218131	133580
3101	218202	133510
3102	218284	133447
3103	218346	133371
3104	218409	133296
3105	218471	133221
3106	218553	133157
3107	218629	133090
3108	218702	133022
3109	218762	132945
3110	218847	132884
3111	218909	132809
3112	218988	132743
3113	219067	132678
3114	219143	132611
3115	219221	132546
3116	219296	132478
3117	219371	132410
3118	219441	132340
3119	219507	132267
3120	219569	132191
3121	219639	132121
3122	219719	132057
3123	219785	131984
3124	219854	131912
3125	219937	131850
3126	220004	131777
3127	220066	131702
3128	220126	131625
3129	220209	131563
3130	220281	131493
3131	220340	131416
3132	220405	131342
3133	220485	131278
3134	220552	131205
3135	220627	131138
3136	220691	131064
3137	220772	131000
3138	220842	130929
3139	220905	130854
3140	220971	130781
3141	221046	130714
3142	221116	130643
3143	221188	130574
3144	221247	130497
3145	221330	130434
3146	221398	130362
3147	221470	130293
3148	221539	130221
3149	221621	130158
3150	221683	130083
3151	221750	130010
3152	221823	129942
3153	221895	129873
3154	221975	129807
3155	222033	129730
3156	222097	129656
3157	222219	129616
3158	222297	129550
3159	222363	129477
3160	222433	129406
3161	222516	129343
3162	222582	129270
3163	222654	129201
3164	222731	129134
3165	222811	129070
3166	222875	128996
3167	222952	128929
3168	223019	128857
3169	223097	128791
3170	223154	128713
3171	223231	128646
3172	223324	128589
3173	223390	128516
3174	223454	128442
3175	223523	128371
3176	223591	128299
3177	223657	128226
3178	223727	128155
3179	223791	128082
3180	223866	128014
3181	223929	127939
3182	223992	127865
3183	224070	127798
3184	224144	127730
3185	224212	127659
3186	224278	127585
3187	224347	127515
3188	224420	127446
3189	224503	127383
3190	224570	127310
3191	224645	127242
3192	224725	127177
3193	224792	127105
3194	224864	127036
3195	224940	126968
3196	225015	126900
3197	225084	126830
3198	225166	126766
3199	225236	126695
3200	225322	126633
3201	225400	126567
3202	225466	126495
3203	225542	126427
3204	225614	126358
3205	225683	126287
3206	225759	126219
3207	225837	126153
3208	225898	126077
3209	225976	126011
3210	226050	125943
3211	226125	125875
3212	226211	125813
3213	226275	125740
3214	226341	125666
3215	226405	125593
3216	226481	125525
